price,year,age,beds,baths,home_size,parcel_size,pool,dist_cbd,dist_lakes,x_coord,y_coord
66243,2004,37,1,1.5,1065,7474,0,34812.96,1185.56,455584.3,1613397
253744,2000,0,3,3.0,2529,10824,1,17870.02,242.57,476252.0,1528354
198482,2004,11,3,2.0,1505,7701,0,16607.99,760.79,480458.4,1527355
231673,2002,0,5,3.0,3752,8990,0,15045.07,496.56,491372.4,1554528
149760,2003,14,4,2.5,2187,7550,0,17589.93,2521.19,511594.0,1478254
171241,2002,13,3,2.0,1915,5533,0,21139.68,6982.99,522558.4,1462813
206025,2004,8,4,2.0,1915,8001,0,14908.07,429.68,491039.3,1552909
246435,2003,8,4,3.0,2022,13668,1,17311.17,131.42,500168.1,1486087
295971,2005,17,3,1.5,1341,8649,0,5198.96,235.98,545433.1,1544471
197247,2003,0,3,2.5,2420,5500,0,21095.87,3124.33,544683.9,1462566
127426,2004,34,2,1.0,878,6859,0,6635.68,904.67,529577.1,1552231
48577,2002,78,3,1.0,1148,4361,0,4731.02,877.93,537134.9,1546454
386209,2003,6,4,3.0,3429,14527,1,11765.75,144.76,500281.9,1513862
72236,2002,48,2,1.0,1202,10764,0,8031.34,769.32,525989.7,1506268
159429,2002,0,3,2.5,1749,12983,0,21390.81,1585.93,604331.8,1521150
186588,2004,0,2,2.5,1480,2403,0,22381.7,218.62,473451.2,1490754
90741,2000,0,3,2.0,1136,9268,0,9758.29,1432.91,562395.3,1514782
78184,2003,23,3,1.0,904,8823,0,20417.84,663.01,600137.4,1546137
305913,2002,5,5,3.0,2440,12005,1,17224.56,362.67,494342.7,1491652
314191,2004,5,5,4.0,3501,11647,1,20343.17,1750.46,601385.8,1525732
98480,2003,0,3,2.0,1170,5782,0,7064.8,1447.57,512080.8,1526649
265326,2005,45,3,1.0,1200,15461,0,3386.3,29.97,541797.5,1522434
154458,2002,8,2,2.0,1235,9015,0,6625.04,117.25,534198.3,1552831
205471,2001,16,4,2.0,2508,10717,0,10837.07,281.76,505529.9,1510945
163447,2004,45,3,2.0,1524,12277,0,11747.2,107.38,502821.4,1509617
107748,2003,0,3,2.0,1132,6900,0,20306.13,121.65,490108.8,1580502
77904,2001,14,3,2.0,1542,10098,0,12103.99,231.35,501638.3,1552914
111011,2004,18,3,2.0,1119,10890,0,11011.63,442.57,502323.3,1546883
123140,2002,9,4,2.0,1945,4490,0,7966.44,209.16,560930.0,1532570
115346,2000,8,3,2.0,1435,9685,0,16238.34,4885.76,531920.3,1477884
72303,2000,30,3,1.0,1074,10275,0,7138.87,783.66,512086.8,1536701
245658,2004,0,3,2.0,2580,10626,0,29779.54,3122.19,631413.8,1516099
62688,2000,18,2,2.0,1087,3866,0,14766.31,3158.49,517464.5,1485856
52419,2002,47,1,1.0,572,7030,0,8093.54,556.68,508274.4,1530916
320177,2003,2,4,3.0,3593,12317,1,16334.15,761.16,481251.6,1529521
247336,2004,0,3,2.0,2435,6900,1,23050.7,276.82,610097.1,1523420
129442,2000,43,4,2.0,1659,9913,1,6863.4,482.06,551934.0,1545760
174944,2002,4,4,2.5,2470,6272,0,22666.61,3951.28,510109.2,1460937
122367,2000,2,3,2.5,1478,4897,0,20779.84,5541.64,536739.3,1462926
113979,2003,31,4,2.0,2000,9085,0,9137.62,1067.93,507744.8,1543958
208381,2000,0,4,2.5,2554,17726,0,12087.2,28.48,495504.9,1526342
297981,2001,0,4,3.5,3529,12518,1,8292.66,40.0,548380.3,1554704
218193,2003,0,4,2.0,2139,5400,0,16951.64,1461.02,570913.4,1488746
92834,2000,21,3,2.0,1551,8189,0,10463.93,479.35,506681.3,1550762
203090,2003,0,4,3.0,2457,7353,0,19266.17,1353.91,597973.9,1534529
137783,2003,0,3,2.5,1492,2724,0,22202.25,469.42,466935.6,1504658
228540,2005,15,3,1.0,1967,10399,0,28610.38,222.08,490072.9,1613639
150250,2002,5,4,2.0,1682,7495,1,13561.05,735.53,576400.2,1547013
131448,2002,0,3,2.0,1424,6325,0,22429.38,456.57,461766.4,1522180
303713,2005,1,4,3.0,3371,12963,0,21223.72,180.18,465418.8,1525349
177235,2003,8,3,2.0,2178,10202,0,19606.5,826.08,502252.6,1586586
72034,2000,12,2,2.0,975,7137,0,21595.99,189.49,487667.3,1584000
28679,2002,57,2,1.0,817,9022,0,21195.89,835.73,465433.0,1535821
1366635,2003,3,4,5.0,6349,22660,1,16227.95,221.36,486745.6,1508211
143591,2004,0,2,2.5,1280,2400,0,22496.58,332.8,472979.8,1490786
118626,2003,0,2,2.0,1093,2742,0,22250.16,483.5,466756.3,1504685
169957,2004,19,2,2.0,1473,7399,0,15800.4,526.55,496482.5,1496197
159324,2003,13,3,2.0,1617,7490,0,21102.74,7733.6,525244.5,1462507
841919,2004,4,4,4.5,4504,20499,1,18090.42,515.11,483502.2,1501268
77916,2002,32,3,1.0,1130,7909,0,12683.48,845.13,501336.9,1555807
115695,2001,0,4,2.5,2200,7597,0,19361.08,1712.85,471372.5,1534250
85238,2000,25,3,1.5,1032,10790,0,6535.36,962.45,554365.1,1522227
99922,2000,0,3,2.0,1246,3240,0,20489.52,5947.24,535512.6,1463855
173678,2003,0,3,2.0,1855,7057,0,11798.93,607.34,512571.6,1562781
74070,2001,46,2,1.0,829,6985,0,5901.83,297.36,530865.3,1550056
62521,2002,28,2,1.0,803,2520,0,15684.43,3633.32,524146.4,1480744
134931,2003,4,3,2.0,1832,4995,0,20282.83,658.04,597905.0,1552395
277918,2005,12,3,2.0,1935,7801,0,4479.71,130.32,545186.6,1541539
68355,2005,23,4,2.0,1204,8581,0,8039.57,642.4,528909.3,1556809
80822,2001,36,2,2.0,1100,6655,0,7075.54,396.98,512951.6,1538863
114579,2003,6,3,2.0,1172,7609,0,24027.41,790.27,485792.2,1592848
138328,2004,14,3,2.0,2194,9592,0,9808.76,944.87,565367.9,1541303
142874,2002,7,4,2.0,1929,10304,0,14176.67,130.96,575103.9,1554406
139901,2002,15,3,2.0,1411,5201,0,21415.87,7563.7,524070.8,1461641
104263,2003,18,3,2.0,1132,8355,0,18167.14,5529.31,540050.3,1471702
194866,2004,0,4,2.0,2176,9374,0,24737.32,191.85,453651.9,1531700
72823,2001,26,3,1.5,984,10499,0,10091.49,444.69,504973.1,1545419
100452,2003,14,3,1.0,1008,11740,0,7853.5,588.92,523147.5,1554070
115133,2003,25,2,2.0,1862,29536,0,12702.64,2193.49,542099.3,1490046
265532,2001,0,4,3.0,2819,11642,0,20508.94,1206.23,602043.9,1527395
105052,2003,23,3,1.0,1225,9931,0,15996.95,76.28,484232.4,1545084
68939,2001,42,3,1.0,1311,6884,0,10505.65,326.5,548238.8,1499330
86088,2000,0,3,2.0,1273,4040,0,8448.51,723.21,562406.9,1534045
235494,2003,3,4,3.0,2721,9328,0,19972.75,849.14,600384.9,1530706
40405,2002,48,1,1.0,528,6751,0,5172.17,422.46,551464.8,1534510
350844,2002,4,4,3.0,2617,9222,1,17131.39,172.19,495159.4,1491261
154362,2002,7,3,2.0,1568,6119,0,11622.57,363.96,499166.0,1517583
95778,2004,45,3,1.0,1160,15001,0,8736.83,556.98,534640.8,1502424
168730,2002,0,3,2.0,1829,6002,0,12660.79,4419.18,568581.4,1506852
166803,2000,0,4,2.5,2487,12851,0,21039.28,6049.27,534991.9,1462048
96145,2004,5,3,1.0,828,7799,0,17301.49,738.65,504100.7,1578843
93706,2004,21,2,2.0,1323,3019,0,23204.95,473.68,485624.8,1589220
202401,2001,0,4,2.0,1595,5983,0,17036.84,1216.14,570438.1,1487983
160268,2004,0,4,2.5,2170,7798,0,21274.13,516.74,465561.4,1539811
469675,2004,19,4,4.0,2285,10671,0,1119.24,461.14,538452.3,1531744
124812,2003,0,3,2.0,1368,8267,0,13682.7,2859.4,579595.1,1527464
192252,2001,13,2,2.0,1601,7526,1,1531.97,165.07,531234.9,1534606
319329,2003,4,2,2.0,1513,736,0,1083.01,274.78,538339.7,1530497
206669,2003,0,5,3.5,3214,8077,0,21095.4,99.9,604070.1,1531340
270703,2002,0,6,4.0,3560,10621,1,21439.95,227.68,465943.1,1516782
168384,2004,3,3,2.0,1773,7508,1,20196.76,3677.45,543532.1,1465389
135952,2000,22,4,3.5,1982,11478,1,6480.96,491.23,553512.9,1520919
108241,2002,0,3,2.0,1243,5600,0,19971.89,760.86,599857.8,1539380
106170,2001,0,4,2.0,1197,5132,0,8793.4,1272.55,563691.7,1530282
117843,2002,17,3,2.0,1492,12698,0,14496.96,688.33,491664.2,1511101
118233,2002,0,3,2.0,1361,4000,0,13607.38,2912.74,579348.6,1527482
95772,2003,32,2,1.5,960,8591,0,15213.45,449.31,486592.1,1543961
157871,2004,0,3,2.0,1948,7076,0,25729.14,1267.79,618744.6,1540586
120641,2003,2,3,2.0,1273,4502,0,12409.23,4273.44,566830.1,1505897
145404,2001,6,3,2.0,1784,5995,0,17911.39,1157.19,593317.6,1525136
123819,2000,0,4,2.0,1872,11168,0,24016.05,794.09,486695.3,1593507
210259,2004,1,3,2.0,1682,5500,0,21374.8,1864.94,604015.1,1519458
78066,2001,16,3,2.0,1386,5454,0,10798.05,2666.52,567181.8,1516617
125066,2002,0,3,2.0,1424,7363,0,22105.18,476.37,489478.6,1587718
206724,2005,10,3,2.0,1845,9009,1,18133.28,6274.96,527197.9,1472068
118121,2001,4,3,2.0,1448,5001,0,19969.34,692.19,597130.0,1551464
82580,2002,20,3,1.0,1225,11862,0,15899.23,19.22,484599.9,1544843
234289,2004,1,3,2.0,1959,6597,0,9437.17,297.04,506934.3,1517655
168839,2004,1,2,2.0,1387,3037,0,22206.95,395.82,466789.1,1504994
230194,2003,0,4,2.5,3069,9881,1,21158.18,3202.8,544394.1,1462318
151305,2002,5,3,2.0,1956,5647,0,19770.44,714.47,596836.5,1550229
63265,2000,30,2,1.0,864,10373,0,19011.89,1245.31,595979.1,1543542
114916,2004,8,3,2.0,1265,9748,0,10594.35,643.48,521772.8,1563320
179248,2002,6,3,2.0,1988,8111,1,21644.15,7373.91,522933.4,1461067
131330,2002,23,4,2.0,1683,7941,0,15048.43,2980.26,523891.6,1482937
203749,2003,0,3,2.0,2148,5999,0,20363.93,56.55,474741.9,1501851
82563,2003,32,3,1.5,975,8010,0,9425.18,2466.82,564736.0,1523169
180468,2001,8,4,2.0,2166,12391,0,12079.96,445.77,495979.9,1523226
379321,2000,2,5,5.0,3782,13773,1,12530.03,120.88,496751.9,1515584
79256,2003,32,3,2.0,1252,7779,0,12121.89,95.79,508070.4,1560531
121899,2002,0,3,2.5,1541,4400,0,23708.16,167.07,457953.6,1519079
135036,2003,20,3,2.5,1634,6250,0,9783.94,2045.99,566937.0,1531892
178181,2002,11,4,2.0,1895,6518,1,18146.58,3204.88,513799.6,1475380
265085,2001,17,4,2.5,2882,16060,1,16178.88,449.17,494016.9,1497139
165982,2004,0,3,2.0,1849,7231,0,14259.52,4131.65,579337.3,1516612
216832,2002,17,4,2.0,1900,56928,0,13818.56,100.42,489705.8,1526609
154640,2004,28,2,1.0,893,6965,0,4735.64,872.66,536988.3,1546490
90171,2000,24,3,2.0,1512,8760,0,13531.37,1235.54,579106.2,1534615
155079,2002,0,4,2.5,2780,5500,0,24585.68,1029.89,615092.6,1539444
213595,2004,15,4,2.5,2266,14590,1,12200.48,4463.46,574350.2,1524619
86672,2001,24,3,1.0,1014,8039,0,15674.85,415.46,485976.0,1547196
114878,2002,22,4,2.0,1581,10108,0,11584.9,947.89,545926.0,1494730
150508,2004,79,3,1.0,1250,5501,0,2168.15,190.19,538228.6,1524842
237249,2004,0,4,2.0,2220,11793,1,21024.77,220.04,467102.2,1517930
53678,2002,42,3,2.0,1528,13170,0,11014.32,221.18,515099.6,1561382
99674,2001,0,3,2.0,1264,6625,0,22184.01,653.63,488745.1,1587457
135077,2001,21,2,1.0,1263,8000,0,2954.75,315.44,543655.7,1535130
128005,2000,4,5,2.5,2224,9912,1,27824.12,2098.56,485171.3,1607728
177054,2001,6,3,2.0,1938,9484,1,19584.63,6311.49,522661.5,1467985
152456,2004,54,2,2.0,2005,32219,0,6726.0,726.24,555806.5,1537992
333215,2004,0,4,3.0,2254,6020,1,20936.23,3457.28,543636.5,1462952
361083,2000,21,3,2.0,2130,222686,0,14791.86,4010.83,569604.3,1497217
94103,2003,10,2,2.0,995,2003,0,20696.03,4995.59,538585.3,1463278
174939,2003,0,3,2.5,1960,6719,1,23567.44,708.47,458159.5,1520902
184268,2003,51,2,2.0,1122,8333,0,1727.43,409.25,530358.7,1534575
92838,2004,17,3,2.0,1180,11353,0,11740.65,554.25,496801.4,1537268
301513,2004,0,4,2.5,2927,10152,0,20201.45,373.45,485397.2,1486922
577726,2001,0,4,3.5,2669,9231,0,9311.79,170.2,546606.4,1559300
78741,2000,16,2,2.0,986,8587,0,10346.72,413.27,521430.1,1562297
161656,2004,0,4,2.0,1806,5503,0,13805.67,5589.12,576311.3,1512855
256217,2004,0,5,4.0,3324,7201,0,23906.96,991.67,612887.3,1523081
131385,2003,0,3,2.0,1470,5720,0,13031.26,694.58,498933.3,1554340
236251,2004,0,3,2.0,1613,6349,0,19455.01,1157.89,579614.4,1485580
166653,2004,0,4,2.0,1929,7614,0,21559.22,257.7,605592.4,1530885
202890,2002,0,3,2.0,2063,12815,0,19669.26,309.56,476492.1,1503473
196875,2004,0,4,2.5,2256,9632,0,21278.23,1956.57,585464.8,1482998
143441,2001,2,2,2.0,2204,9474,0,23127.5,431.93,485859.5,1589085
144499,2003,0,3,2.5,2222,11539,0,22651.05,180.14,460900.6,1538837
323115,2004,11,4,3.0,2605,14102,1,14241.99,21.54,489022.2,1540046
69585,2002,42,2,1.0,1082,7090,0,8048.77,1739.21,508905.5,1536135
160136,2003,28,3,2.0,1773,10786,0,8290.59,528.37,549184.1,1507978
72394,2000,40,2,1.0,908,7294,0,15127.98,744.74,584002.4,1538009
252562,2001,0,5,2.5,3330,7200,0,23119.79,718.49,459375.6,1523124
299094,2004,5,4,3.0,2439,31234,1,26144.9,1821.98,488112.4,1603067
129701,2004,0,2,2.5,1275,1874,0,14327.58,75.07,491450.8,1549230
118842,2004,13,3,2.5,1499,4753,0,9621.32,476.97,519127.4,1558497
176925,2000,0,4,2.5,2487,6836,0,21016.64,6002.21,535151.3,1462123
128389,2001,2,3,2.0,1515,12114,0,14474.49,1872.49,582307.1,1529302
200993,2004,6,3,2.5,2002,8423,0,16582.25,595.05,480620.3,1526366
180077,2003,0,3,2.0,1844,5852,1,13893.78,5629.31,576473.7,1512508
194398,2002,4,4,3.0,2206,12428,0,11859.9,394.33,496684.9,1523383
137065,2003,28,3,1.5,1356,8400,0,5481.85,728.33,541534.9,1514400
116349,2000,6,3,2.0,1685,8249,0,15352.19,3332.97,583129.7,1516730
277239,2001,0,5,3.0,3187,16741,1,18117.53,165.55,475864.2,1523490
86760,2000,15,2,1.0,1920,43750,0,26529.41,1773.85,621279.8,1541510
179882,2005,7,3,2.0,1898,5000,0,20327.52,683.45,597977.1,1552639
245883,2001,7,4,2.5,2636,6826,1,10818.92,307.08,500453.2,1522234
63596,2000,18,2,2.0,961,7148,0,7757.89,1248.04,513558.7,1545081
531365,2004,0,4,3.5,3997,18046,1,18392.78,843.6,481886.8,1502112
249826,2004,0,4,3.0,2702,10626,0,21184.57,394.44,466882.8,1516391
317202,2003,2,5,3.5,2776,24500,1,4037.6,516.35,543344.6,1520939
195632,2004,3,4,3.0,2422,6250,0,21268.51,1930.9,603688.4,1519619
163728,2000,21,4,2.5,2317,12805,1,8282.89,71.43,517079.0,1551680
177486,2004,22,3,2.0,2498,14566,1,12206.39,3498.9,574761.9,1527809
145610,2000,15,3,2.0,1832,9281,1,12795.99,222.69,492996.6,1534714
186315,2002,27,3,2.0,1704,12090,0,5906.53,228.68,540913.8,1512690
81410,2000,1,3,2.0,1089,7211,0,21084.22,455.14,488979.6,1582919
189203,2004,0,3,2.0,1985,5255,0,13273.56,5007.1,573837.8,1511690
414703,2003,24,4,2.0,3601,39448,0,19272.52,31.85,503079.5,1476323
82145,2003,30,2,1.0,851,7681,0,10292.69,2645.71,515711.0,1503253
142013,2002,1,3,2.0,1498,9045,0,21291.6,633.52,465457.8,1539438
233469,2002,0,4,2.5,3746,8996,0,14896.04,437.61,491643.1,1553997
130836,2002,11,3,2.0,1630,5472,0,9045.06,744.81,560749.3,1516615
117592,2004,8,3,2.0,1303,7927,0,20576.25,343.53,600383.2,1547345
221771,2004,14,4,2.0,2364,17780,1,22569.39,5330.14,514569.3,1459852
105062,2002,4,3,2.0,1383,4859,0,9935.09,1816.4,564445.7,1517432
229866,2004,24,3,2.0,2024,7681,0,2593.84,494.0,541855.9,1535914
152129,2003,13,3,2.0,1426,5000,0,21198.92,7551.98,524437.3,1462305
140801,2001,2,3,2.0,1894,5251,0,19779.5,988.84,596299.3,1551986
124491,2002,27,3,2.5,1848,53842,0,31149.16,1184.89,636099.8,1545123
133426,2001,1,3,2.0,1660,5495,0,18557.02,1555.63,595671.8,1533974
174578,2003,0,4,2.0,1787,7684,0,23571.7,392.07,457794.5,1523914
161748,2004,13,3,2.0,1420,6466,1,17564.22,881.54,592315.7,1526731
89348,2002,0,3,2.0,1069,20542,0,4681.64,30.29,520382.3,1527462
79619,2001,13,2,2.0,1011,4611,0,21540.47,214.03,487773.1,1583850
97380,2001,20,2,2.0,1554,9308,0,15306.76,3597.55,514596.0,1485119
192924,2004,9,4,2.0,1830,7500,0,15420.79,222.4,484327.3,1527898
157483,2003,4,3,2.0,1975,5250,0,19956.64,7887.15,527445.6,1466019
219760,2004,10,3,3.0,2094,16109,0,23912.49,735.31,482637.7,1589702
202026,2002,6,3,2.0,2027,7917,1,18154.92,2504.03,511589.3,1476236
73035,2001,6,3,2.0,1026,10034,0,11103.56,560.17,498936.9,1537359
86186,2002,17,3,1.5,1050,8126,0,10422.88,892.33,524011.3,1563547
120128,2000,36,3,2.0,1534,9000,1,9641.93,2260.83,556111.1,1554523
89017,2003,38,2,1.0,978,7517,0,4249.85,434.86,526927.1,1542586
199643,2002,0,3,2.0,2575,7286,0,22711.14,837.9,460959.0,1521208
104128,2000,37,4,3.0,1787,9129,0,7976.38,19.54,524654.3,1555214
148655,2001,36,3,1.0,1126,7487,0,2674.5,328.86,534375.4,1539863
87453,2002,12,3,2.0,1030,7708,0,20792.68,465.97,490374.3,1582865
202868,2003,3,4,3.0,2168,9371,1,13849.03,409.67,489385.0,1530883
159282,2004,19,2,1.0,1076,10156,0,2508.49,578.16,542957.5,1529746
146946,2001,4,4,2.0,1662,15599,0,24201.54,505.49,455564.0,1536072
72381,2000,31,3,2.0,1048,6898,0,6925.49,263.99,513340.5,1538483
311816,2002,0,4,4.0,3363,9944,0,20633.88,2236.16,602085.4,1523129
93161,2003,13,3,2.0,1106,1845,0,18258.23,5589.32,539578.6,1471363
198504,2003,0,3,2.0,2778,8839,0,20841.66,8156.55,528130.4,1463026
189299,2002,1,4,3.0,2679,7353,0,19138.31,1334.6,597553.7,1534528
220712,2003,0,4,3.0,2334,8764,0,21919.79,330.38,485258.9,1583232
756471,2003,0,5,4.0,4255,16631,1,19304.43,157.64,480559.0,1498418
157818,2000,0,4,2.5,2194,11480,0,20848.56,6052.85,535027.4,1462674
102248,2001,7,3,2.0,1100,4793,0,10037.79,2101.84,560141.5,1510004
83040,2000,0,3,2.0,1324,5500,0,20798.57,457.41,489905.0,1582484
134624,2003,0,2,2.5,1181,2400,0,22479.5,274.98,473408.0,1490237
198620,2004,0,4,3.0,2199,10272,0,23526.84,932.46,490435.2,1594273
89488,2003,23,2,1.5,1158,6504,0,14925.45,470.61,488357.8,1546565
225505,2002,8,2,2.5,1546,3612,0,5297.5,300.15,539722.6,1547783
328285,2005,36,3,2.0,2492,10779,0,3171.01,269.34,525321.1,1535313
75189,2003,44,2,1.0,1179,9217,0,16512.11,263.22,500688.4,1573177
94396,2000,12,3,2.0,1528,8331,0,8782.18,1245.37,554796.0,1510304
131950,2002,51,2,1.0,802,6489,0,2723.57,106.46,542891.2,1527222
206705,2004,8,4,2.0,1760,5500,0,20954.09,7166.8,523534.3,1463262
137756,2003,0,3,2.5,1491,2919,0,23116.49,2254.92,608963.8,1514943
253085,2000,0,5,4.5,3123,12011,0,9660.0,388.38,549552.7,1503016
120400,2001,32,2,2.0,1379,8696,1,4717.03,817.06,547590.6,1522323
78624,2000,25,1,1.0,576,7413,0,3369.67,49.39,542007.1,1522685
112473,2001,0,3,2.0,1355,4967,0,8740.61,1050.49,563517.5,1531558
120377,2003,24,4,2.0,1666,8643,1,8323.12,636.05,562143.9,1531783
129880,2004,17,3,2.0,1500,9706,1,15122.74,530.3,584199.4,1536259
255454,2003,0,6,3.0,3921,11166,0,24686.26,176.87,453825.0,1532218
177812,2002,9,3,2.0,1683,98407,0,9725.08,1515.5,565949.8,1538216
154833,2001,0,4,2.5,1971,9401,0,16161.41,2140.27,586539.6,1519260
136710,2005,21,3,2.0,1417,8625,0,12721.01,3355.37,576459.3,1527845
95052,2005,35,3,1.0,1656,9276,0,10316.69,576.41,521953.3,1562410
305088,2003,0,4,3.0,2631,10555,1,16051.07,232.86,482856.4,1522545
175063,2000,0,4,2.0,2273,7714,0,20121.73,724.5,600872.4,1530511
267072,2003,0,3,3.0,2790,10402,0,18191.08,428.44,508207.8,1584532
106568,2004,33,3,1.5,975,8002,0,9676.17,2679.63,565586.1,1523163
206391,2004,0,4,2.0,2149,9000,0,25919.47,1921.75,619596.0,1538317
85358,2000,35,4,3.0,1797,10207,0,7839.04,1311.07,560075.0,1526107
85256,2000,25,2,1.0,1236,9077,0,9636.83,442.98,540228.1,1499933
177376,2004,8,4,2.0,2306,8050,0,14749.84,175.11,488094.2,1543689
141078,2004,11,3,2.5,1593,7676,0,19081.94,4373.4,542785.5,1468978
85416,2001,43,3,2.0,1326,9748,0,8863.81,2304.96,563102.6,1524221
131372,2001,0,3,2.0,1637,6207,0,19284.63,4892.31,518425.2,1469971
150262,2005,19,2,2.0,1290,9203,0,10897.05,644.33,499149.3,1528759
129393,2002,15,3,2.0,1435,6953,0,16916.13,890.07,590301.2,1528668
137742,2000,2,3,2.5,1836,6166,0,17084.41,366.19,590583.6,1525088
311228,2002,20,3,2.5,2009,9084,0,2725.35,234.86,533228.9,1539896
281934,2004,0,4,3.0,2617,11167,0,18359.96,172.93,474619.0,1528880
1055812,2004,1,5,4.0,5026,164977,1,25857.69,1312.28,490455.2,1603431
259402,2004,0,3,2.5,2707,5524,1,19089.79,1878.69,580257.6,1487945
342596,2003,0,3,2.0,2087,4285,0,5170.4,526.66,550754.2,1536996
190572,2000,0,4,2.0,2435,10552,0,13882.17,410.98,491538.3,1545299
151876,2004,34,5,3.5,2715,9129,1,9210.48,889.94,508018.9,1545047
128053,2004,4,3,2.5,1489,2340,0,20601.59,5971.12,535386.3,1463486
115443,2002,6,3,2.0,1500,5611,0,15290.81,755.22,498927.1,1566154
145591,2004,24,3,1.0,1416,9027,0,6076.93,252.07,546853.1,1515180
114680,2002,17,3,2.0,2036,8249,0,16398.62,199.95,498649.8,1570936
95544,2001,8,3,2.0,1114,4072,0,12089.26,1578.53,574244.8,1535702
233556,2005,1,4,2.5,2815,5500,0,16846.54,6184.93,540305.5,1476079
147042,2003,0,3,2.0,1800,22292,0,11582.55,75.55,501410.7,1549191
510172,2005,6,4,3.5,3840,12533,1,22054.52,5679.61,516235.1,1461147
178290,2002,2,3,2.5,1923,4080,0,17716.21,1279.3,573149.8,1487362
121515,2003,9,3,2.0,1575,12247,0,12670.95,529.14,497011.0,1548377
109548,2004,10,3,2.0,1100,3825,0,10499.26,505.44,566306.0,1545134
178864,2001,7,4,2.0,2236,10202,1,19600.63,826.72,502822.7,1586894
224763,2005,28,4,2.0,1881,9294,0,5693.4,1007.46,552778.2,1525878
102893,2004,0,3,2.0,1382,7000,0,4827.44,254.11,518992.9,1531146
399492,2004,20,4,3.0,3217,43600,1,15388.91,254.66,485297.8,1521261
116941,2000,11,4,3.0,2149,10386,0,11764.64,252.39,499437.8,1546517
142975,2000,12,3,2.0,1932,15355,1,11640.81,3842.89,572860.3,1527386
87308,2001,20,3,1.5,1372,6997,0,20230.66,895.32,599696.0,1545299
139409,2005,25,2,2.0,1070,6077,0,16625.7,2564.97,510770.1,1482127
78830,2000,9,2,2.0,1052,6911,0,9695.27,1196.7,503270.2,1535191
229351,2002,0,4,3.0,3347,8066,0,22007.65,997.03,585526.8,1479645
213807,2003,6,4,3.0,1973,6598,1,19487.7,1426.94,598775.4,1529549
80947,2005,41,3,1.5,1210,8399,0,6834.68,595.68,515297.5,1542115
104313,2000,12,3,2.0,1503,5721,0,18805.45,5947.77,537148.8,1469422
166272,2004,0,3,2.0,1659,6673,0,13448.35,5133.96,572016.6,1507312
150052,2001,7,3,2.0,2064,7354,0,17385.67,628.02,591627.5,1525575
349028,2003,0,3,4.0,2522,6364,0,15917.61,146.57,498366.6,1493694
66199,2000,45,2,1.0,848,12000,0,7347.18,632.67,558638.1,1534961
161745,2001,16,4,3.0,2197,7005,0,2273.94,826.02,541524.8,1534408
281484,2004,2,3,2.0,2794,10668,0,18201.18,458.0,507778.8,1584346
110006,2001,7,3,2.0,1408,5663,0,12423.2,188.77,572561.4,1546564
348184,2002,0,5,3.0,2967,11051,1,13388.77,319.82,493637.1,1515818
139494,2002,0,4,4.0,3773,17964,0,20905.65,34.47,470806.8,1506423
137803,2004,29,2,1.0,1479,13638,0,9385.53,476.28,539284.8,1500618
171616,2002,0,5,3.0,2047,5790,0,16044.78,2129.4,586194.8,1519470
264620,2001,26,3,2.0,1947,88175,0,10147.68,24.1,517696.2,1559872
195525,2001,7,4,2.5,2547,9573,0,21044.03,900.7,599869.4,1554352
109477,2003,3,3,2.0,1273,4020,0,8505.45,748.35,562637.0,1533617
146012,2000,0,4,2.5,2690,6752,0,19445.46,7723.95,529228.8,1467525
163302,2001,3,3,2.0,1976,8188,0,18256.68,1516.83,594391.1,1524513
215585,2005,35,3,1.0,1152,9498,0,4322.34,122.65,546562.9,1539080
147518,2000,2,4,2.0,1835,8948,0,14312.47,1833.92,581798.4,1530089
97157,2001,17,3,2.0,1456,10891,0,11090.48,589.69,508370.3,1556085
160937,2002,0,3,2.0,2053,6000,0,21144.06,6209.74,534447.5,1461705
84952,2002,43,2,2.0,1184,12648,0,12125.95,1338.71,573862.2,1538893
132772,2004,13,3,2.0,1732,10124,0,14133.98,549.12,493487.7,1552123
230692,2000,10,4,3.0,3841,38046,0,15848.26,50.93,483350.7,1538750
247338,2005,4,4,2.0,2487,9370,0,19222.9,298.19,474246.5,1548677
97436,2001,37,3,2.0,1175,10106,1,8623.66,654.96,530690.4,1503100
145856,2004,0,3,2.0,1297,3375,0,23766.11,816.24,612332.9,1522256
451151,2005,1,4,3.5,2774,5703,1,15855.21,261.73,497316.0,1495042
239946,2003,0,5,3.5,2551,7527,1,20366.39,254.29,484423.8,1487207
215095,2002,4,4,3.0,2313,7337,1,18636.48,1852.1,595973.8,1532906
206774,2005,15,3,2.0,1802,8176,1,13320.17,145.36,492979.9,1543713
139106,2004,0,4,3.0,1887,7813,0,21195.09,499.36,465818.0,1539776
183997,2003,5,4,2.0,2094,8001,1,14816.2,534.8,491594.3,1553338
127906,2000,4,3,2.0,1634,9409,0,12948.16,303.31,493573.3,1541257
136602,2005,17,3,2.0,1872,10925,0,11858.61,355.01,502385.3,1552584
212013,2002,4,4,2.0,2480,11998,0,11855.21,146.99,496175.5,1526717
176371,2001,0,4,2.5,2524,6249,0,16708.25,2301.94,588136.0,1518209
